VolcanoID,V_Name,Country,Region,Subregion,Latitude,Longitude,H_active,hazard,class,risk
272040,Silay,Philippines,Philippines and SE Asia,Central Philippines,10.77,123.23,0,NULL,U-NHHR,NULL
272050,Cabal?an,Philippines,Philippines and SE Asia,Central Philippines,10.287,125.221,1,NULL,U-HHR,NULL
272070,Mahagnao,Philippines,Philippines and SE Asia,Central Philippines,10.896,124.87,0,NULL,U-NHHR,NULL
272080,Biliran,Philippines,Philippines and SE Asia,Central Philippines,11.523,124.535,1,NULL,U-HHR,NULL
273010,Bulusan,Philippines,Philippines and SE Asia,Luzon,12.77,124.05,1,2,NULL,2
273020,Pocdol Mountains,Philippines,Philippines and SE Asia,Luzon,13.05,123.958,0,NULL,U-NHHR,NULL
273030,Mayon,Philippines,Philippines and SE Asia,Luzon,13.257,123.685,1,3,NULL,3
273031,Masaraga,Philippines,Philippines and SE Asia,Luzon,13.32,123.599999999999,0,NULL,U-NHHR,NULL
273041,Iriga,Philippines,Philippines and SE Asia,Luzon,13.457,123.456999999999,0,NULL,U-NHHR,NULL
273042,Isarog,Philippines,Philippines and SE Asia,Luzon,13.6579999999999,123.38,0,NULL,U-NHHR,NULL
273044,Malindig,Philippines,Philippines and SE Asia,Luzon,13.24,122.018,0,NULL,U-NHHR,NULL
273050,Banahaw,Philippines,Philippines and SE Asia,Luzon,14.07,121.48,0,NULL,U-NHHR,NULL
273060,San Pablo Volcanic Field,Philippines,Philippines and SE Asia,Luzon,14.1199999999999,121.3,0,NULL,U-HR,NULL
273070,Taal,Philippines,Philippines and SE Asia,Luzon,14.002,120.992999999999,1,3,NULL,3
273080,Laguna Caldera(s),Philippines,Philippines and SE Asia,Luzon,14.42,121.27,0,NULL,U-NHHR,NULL
273081,Mariveles,Philippines,Philippines and SE Asia,Luzon,14.52,120.47,0,NULL,U-HR,NULL
273082,Natib,Philippines,Philippines and SE Asia,Luzon,14.72,120.4,0,NULL,U-NHHR,NULL
273083,Pinatubo,Philippines,Philippines and SE Asia,Luzon,15.13,120.349999999999,1,NULL,U-HHR,NULL
273084,Arayat,Philippines,Philippines and SE Asia,Luzon,15.1999999999999,120.742,0,NULL,U-NHHR,NULL
273085,Amorong,Philippines,Philippines and SE Asia,Luzon,15.8279999999999,120.805,0,NULL,U-NHHR,NULL
273086,Santo Tomas,Philippines,Philippines and SE Asia,Luzon,16.3299999999999,120.55,0,NULL,U-NHHR,NULL
273087,Patoc,Philippines,Philippines and SE Asia,Luzon,17.1469999999999,120.98,0,NULL,U-NHHR,NULL
273088,Ambalatungan Group,Philippines,Philippines and SE Asia,Luzon,17.32,121.099999999999,0,NULL,U-NHHR,NULL
273090,Cagua,Philippines,Philippines and SE Asia,Luzon,18.222,122.123,1,NULL,U-HHR,NULL
274010,Camiguin de Babuyanes,Philippines,Philippines and SE Asia,North of Luzon,18.8299999999999,121.86,1,NULL,U-HHR,NULL
274020,Didicas,Philippines,Philippines and SE Asia,North of Luzon,19.077,122.202,1,1,NULL,1
274030,Babuyan Claro,Philippines,Philippines and SE Asia,North of Luzon,19.523,121.94,1,2,NULL,1
274050,Unnamed,Philippines,Philippines and SE Asia,North of Luzon,20.3299999999999,121.75,1,NULL,U-HHR,NULL
274060,Iraya,Philippines,Philippines and SE Asia,North of Luzon,20.469,122.01,0,NULL,U-HR,NULL
275001,Hainan Dao,China,Philippines and SE Asia,Southeast Asia,19.6999999999999,110.099999999999,1,NULL,U-HHR,NULL
275010,Leizhou Bandao,China,Philippines and SE Asia,Southeast Asia,20.78,110.17,0,NULL,U-NHHR,NULL
275020,C?-Lao R? Group,Vietnam,Philippines and SE Asia,Southeast Asia,15.38,109.12,0,NULL,U-NHHR,NULL
275030,Toroeng Prong,Vietnam,Philippines and SE Asia,Southeast Asia,14.93,108,0,NULL,U-NHHR,NULL
275040,Haut Dong Nai,Vietnam,Philippines and SE Asia,Southeast Asia,11.6,108.2,0,NULL,U-NHHR,NULL
275050,Bas Dong Nai,Vietnam,Philippines and SE Asia,Southeast Asia,10.8,107.2,0,NULL,U-NHHR,NULL
275060,"Cendres, Ile des",Vietnam,Philippines and SE Asia,Southeast Asia,10.1579999999999,109.014,1,NULL,U-HHR,NULL
275070,Veteran,Vietnam,Philippines and SE Asia,Southeast Asia,9.83,109.05,0,NULL,U-NHHR,NULL
275080,Popa,Burma (Myanmar),Philippines and SE Asia,Southeast Asia,20.92,95.25,0,NULL,U-HR,NULL
275090,Lower Chindwin,Burma (Myanmar),Philippines and SE Asia,Southeast Asia,22.28,95.0999999999999,0,NULL,U-NHHR,NULL
275100,Singu Plateau,Burma (Myanmar),Philippines and SE Asia,Southeast Asia,22.6999999999999,95.98,0,NULL,U-NHHR,NULL
275110,Tengchong,China,Philippines and SE Asia,Southeast Asia,25.23,98.5,0,NULL,U-HR,NULL
281010,Unnamed,Taiwan,"Japan, Taiwan, Marianas",Taiwan,20.93,134.75,0,NULL,U-NHHR,NULL
281011,Unnamed,Taiwan,"Japan, Taiwan, Marianas",Taiwan,19.17,132.25,0,NULL,U-NHHR,NULL
281020,Unnamed,Taiwan,"Japan, Taiwan, Marianas",Taiwan,21.8299999999999,121.18,0,NULL,U-NHHR,NULL
281030,Unnamed,Taiwan,"Japan, Taiwan, Marianas",Taiwan,24,121.83,1,NULL,U-HHR,NULL
281031,Kueishantao,Taiwan,"Japan, Taiwan, Marianas",Taiwan,24.85,121.92,1,NULL,U-HHR,NULL
281032,Tatun Group,Taiwan,"Japan, Taiwan, Marianas",Taiwan,25.17,121.52,0,NULL,U-HR,NULL
281040,Unnamed,Taiwan,"Japan, Taiwan, Marianas",Taiwan,25.3999999999999,122.2,0,NULL,U-NHHR,NULL
281050,Zengyu,Taiwan,"Japan, Taiwan, Marianas",Taiwan,26.18,122.458,0,NULL,U-NHHR,NULL
282010,Submarine Volcano NNE of Iriomotejima,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,24.57,123.93,1,NULL,U-HHR,NULL
282020,Io-Torishima,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,27.881,128.223,1,1,NULL,1
282021,Yokoate-jima,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,28.797,128.997,1,NULL,U-HHR,NULL
282022,Akuseki-jima,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.4609999999999,129.597,0,NULL,U-NHHR,NULL
282030,Suwanosejima,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.638,129.714,1,2,NULL,1
282040,Nakanoshima,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.856,129.859,1,NULL,U-HHR,NULL
282041,Kogaja-jima,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.879,129.625,0,NULL,U-NHHR,NULL
282043,Kuchinoshima,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,29.9639999999999,129.926999999999,0,NULL,U-HR,NULL
282050,Kuchinoerabujima,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,30.443,130.217,1,2,NULL,1
282060,Kikai,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,30.789,130.307999999999,1,2,NULL,1
282070,Ibusuki Volcanic Field,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,31.2199999999999,130.569999999999,0,2,NULL,2
282080,Sakurajima,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,31.593,130.657,1,3,NULL,3
282081,Sumiyoshi-ike,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,31.768,130.593999999999,0,NULL,U-HR,NULL
282090,Kirishimayama,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,31.934,130.861999999999,1,2,NULL,2
282091,Fukue Volcanoes,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.6569999999999,128.848999999999,0,NULL,U-HR,NULL
282100,Unzendake,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.761,130.299,1,3,NULL,3
282110,Asosan,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,32.884,131.104,1,1,NULL,2
282120,Kujusan,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,33.0859999999999,131.249,1,NULL,U-HHR,NULL
282130,Tsurumi,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,33.28,131.431999999999,0,NULL,U-HR,NULL
283001,Abu,Japan,"Japan, Taiwan, Marianas",Honshu,34.5,131.599999999999,0,NULL,U-HR,NULL
283002,Sanbe,Japan,"Japan, Taiwan, Marianas",Honshu,35.1409999999999,131.401999999999,0,NULL,U-HR,NULL
283003,Oki-Dogo,Japan,"Japan, Taiwan, Marianas",Honshu,36.176,133.334,0,NULL,U-NHHR,NULL
283010,Izu-Tobu Volcanoes,Japan,"Japan, Taiwan, Marianas",Honshu,34.8999999999999,139.098,1,NULL,U-HHR,NULL
283020,Hakone,Japan,"Japan, Taiwan, Marianas",Honshu,35.2299999999999,139.024,0,NULL,U-HR,NULL
283030,Fuji,Japan,"Japan, Taiwan, Marianas",Honshu,35.3579999999999,138.730999999999,1,3,NULL,3
283031,Kita Yatsuga-take,Japan,"Japan, Taiwan, Marianas",Honshu,36.1,138.3,0,NULL,U-HR,NULL
283040,On-take,Japan,"Japan, Taiwan, Marianas",Honshu,35.89,137.479999999999,1,NULL,U-HHR,NULL
283050,Haku-san,Japan,"Japan, Taiwan, Marianas",Honshu,36.152,136.774,1,3,NULL,3
283060,Norikura,Japan,"Japan, Taiwan, Marianas",Honshu,36.103,137.556999999999,0,NULL,U-HR,NULL
283070,Yake-dake,Japan,"Japan, Taiwan, Marianas",Honshu,36.2239999999999,137.59,1,2,NULL,2
283071,Washiba-Kumonotaira,Japan,"Japan, Taiwan, Marianas",Honshu,36.408,137.593999999999,0,NULL,U-NHHR,NULL
283080,Tate-yama,Japan,"Japan, Taiwan, Marianas",Honshu,36.5679999999999,137.592999999999,1,NULL,U-HHR,NULL
283090,Niigata-Yake-yama,Japan,"Japan, Taiwan, Marianas",Honshu,36.9179999999999,138.038999999999,1,3,NULL,3
283100,Myoko,Japan,"Japan, Taiwan, Marianas",Honshu,36.8879999999999,138.12,0,NULL,U-HR,NULL
283110,Asama,Japan,"Japan, Taiwan, Marianas",Honshu,36.4029999999999,138.526,1,2,NULL,2
283120,Kusatsu-Shirane,Japan,"Japan, Taiwan, Marianas",Honshu,36.6199999999999,138.535,1,2,NULL,2
283121,Shiga,Japan,"Japan, Taiwan, Marianas",Honshu,36.688,138.519,0,NULL,U-NHHR,NULL
283122,Haruna,Japan,"Japan, Taiwan, Marianas",Honshu,36.4739999999999,138.881,0,NULL,U-HR,NULL
283130,Akagi,Japan,"Japan, Taiwan, Marianas",Honshu,36.557,139.196,0,NULL,U-NHHR,NULL
283131,Hiuchi,Japan,"Japan, Taiwan, Marianas",Honshu,36.9519999999999,139.288999999999,1,NULL,U-HHR,NULL
283140,Nikko-Shirane,Japan,"Japan, Taiwan, Marianas",Honshu,36.7959999999999,139.378999999999,1,1,NULL,1
283141,Nantai,Japan,"Japan, Taiwan, Marianas",Honshu,36.762,139.494,0,NULL,U-HR,NULL
283142,Omanago Group,Japan,"Japan, Taiwan, Marianas",Honshu,36.792,139.509999999999,0,NULL,U-HR,NULL
283143,Takahara,Japan,"Japan, Taiwan, Marianas",Honshu,36.8969999999999,139.78,0,NULL,U-HR,NULL
283150,Nasu,Japan,"Japan, Taiwan, Marianas",Honshu,37.122,139.966,1,1,NULL,1
283151,Numazawa,Japan,"Japan, Taiwan, Marianas",Honshu,37.45,139.579,0,NULL,U-HR,NULL
283160,Bandai,Japan,"Japan, Taiwan, Marianas",Honshu,37.5979999999999,140.075999999999,1,2,NULL,2
283170,Adatara,Japan,"Japan, Taiwan, Marianas",Honshu,37.6439999999999,140.286,1,NULL,U-HHR,NULL
283180,Azuma,Japan,"Japan, Taiwan, Marianas",Honshu,37.7319999999999,140.247999999999,1,1,NULL,1
283190,Zao,Japan,"Japan, Taiwan, Marianas",Honshu,38.1409999999999,140.443,1,2,NULL,2
283191,Hijiori,Japan,"Japan, Taiwan, Marianas",Honshu,38.606,140.178,0,NULL,U-NHHR,NULL
283200,Narugo,Japan,"Japan, Taiwan, Marianas",Honshu,38.7329999999999,140.732,0,NULL,U-HR,NULL
283210,Kurikoma,Japan,"Japan, Taiwan, Marianas",Honshu,38.9579999999999,140.792,1,2,NULL,2
283220,Chokai,Japan,"Japan, Taiwan, Marianas",Honshu,39.0959999999999,140.051999999999,1,2,NULL,2
283230,Akita-Komaga-take,Japan,"Japan, Taiwan, Marianas",Honshu,39.758,140.803,1,2,NULL,2
283240,Iwate,Japan,"Japan, Taiwan, Marianas",Honshu,39.85,141.003999999999,1,NULL,U-HHR,NULL
283250,Hachimantai,Japan,"Japan, Taiwan, Marianas",Honshu,39.9549999999999,140.857,0,NULL,U-HR,NULL
283260,Akita-Yake-yama,Japan,"Japan, Taiwan, Marianas",Honshu,39.9609999999999,140.761,1,2,NULL,2
283262,Megata,Japan,"Japan, Taiwan, Marianas",Honshu,39.95,139.729999999999,0,NULL,U-HR,NULL
283270,Iwaki,Japan,"Japan, Taiwan, Marianas",Honshu,40.6529999999999,140.306999999999,1,2,NULL,2
283271,Towada,Japan,"Japan, Taiwan, Marianas",Honshu,40.4699999999999,140.919999999999,0,3,NULL,3
283280,Hakkoda Group,Japan,"Japan, Taiwan, Marianas",Honshu,40.6559999999999,140.881,1,1,NULL,1
283290,Osore-yama,Japan,"Japan, Taiwan, Marianas",Honshu,41.276,141.124,1,NULL,U-HHR,NULL
284010,Oshima,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",34.7209999999999,139.398,1,1,NULL,2
284011,To-shima,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",34.517,139.282999999999,0,NULL,U-HR,NULL
284020,Nii-jima,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",34.393,139.273,0,NULL,U-HR,NULL
284030,Kozu-shima,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",34.216,139.156,0,NULL,U-HR,NULL
284040,Miyake-jima,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",34.079,139.529,1,1,NULL,1
284041,Mikura-jima,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",33.871,139.604999999999,0,NULL,U-HR,NULL
284042,Kurose Hole,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",33.3999999999999,139.68,0,NULL,U-NHHR,NULL
284050,Hachijo-jima,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",33.13,139.769,1,3,NULL,3
284060,Aoga-shima,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",32.454,139.762,1,3,NULL,2
284061,Myojin Knoll,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",32.1,139.849999999999,0,NULL,U-NHHR,NULL
284070,Bayonnaise Rocks,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",31.8799999999999,139.919999999999,1,1,NULL,1
284080,Smith Rock,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",31.436,140.054,1,NULL,U-HHR,NULL
284090,Tori-shima,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",30.48,140.306,1,1,NULL,1
284091,Sofugan,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",29.789,140.345,0,NULL,U-NHHR,NULL
284093,Suiyo Seamount,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",28.6,140.63,0,NULL,U-NHHR,NULL
284094,Mokuyo Seamount,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",28.32,140.569999999999,0,NULL,U-NHHR,NULL
284095,Doyo Seamount,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",27.68,140.8,0,NULL,U-NHHR,NULL
284096,Nishino-shima,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",27.274,140.882,1,NULL,U-HHR,NULL
284097,Kaikata Seamount,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",26.67,141,0,NULL,U-NHHR,NULL
284100,Kaitoku Seamount,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",26.122,141.102,1,NULL,U-HHR,NULL
284101,Unnamed,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",26.1299999999999,144.479999999999,0,NULL,U-NHHR,NULL
284110,Kita-Iwo-jima,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",25.4239999999999,141.283999999999,1,NULL,U-HHR,NULL
284120,Ioto [Iwo-jima],Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",24.754,141.289999999999,1,1,NULL,1
284121,Kita-Fukutokutai,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",24.414,141.419,1,NULL,U-HHR,NULL
284130,Fukutoku-Okanoba,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",24.28,141.485,1,1,NULL,1
284131,Minami-Hiyoshi,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",23.497,141.94,1,NULL,U-HHR,NULL
284132,Nikko,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",23.0749999999999,142.307999999999,0,NULL,U-NHHR,NULL
284133,Fukujin,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",21.93,143.47,1,NULL,U-HHR,NULL
284134,Kasuga,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",21.765,143.71,1,NULL,U-HHR,NULL
284135,Minami Kasuga,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",21.6,143.637,0,NULL,U-NHHR,NULL
284136,NW Eifuku,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",21.4849999999999,144.043,0,NULL,U-NHHR,NULL
284137,Daikoku,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",21.324,144.193999999999,0,NULL,U-NHHR,NULL
284138,Unnamed,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",21,142.9,0,NULL,U-NHHR,NULL
284139,Unnamed,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",20.3,143.199999999999,0,NULL,U-NHHR,NULL
284140,Farallon de Pajaros,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",20.538,144.895999999999,1,1,NULL,1
284141,Ahyi,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",20.42,145.03,1,NULL,U-HHR,NULL
284142,Supply Reef,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",20.1299999999999,145.099999999999,1,NULL,U-HHR,NULL
284143,Maug Islands,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",20.02,145.22,0,NULL,U-NHHR,NULL
284150,Asuncion,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",19.6709999999999,145.406,1,NULL,U-HHR,NULL
284160,Agrigan,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",18.77,145.669999999999,1,NULL,U-HHR,NULL
284170,Pagan,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",18.1299999999999,145.8,1,3,NULL,1
284180,Alamagan,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",17.6,145.83,0,NULL,U-HR,NULL
284190,Guguan,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",17.3069999999999,145.845,1,NULL,U-HHR,NULL
284191,Zealandia Bank,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",16.8799999999999,145.849999999999,0,NULL,U-NHHR,NULL
284192,Sarigan,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",16.7079999999999,145.78,0,NULL,U-NHHR,NULL
284193,South Sarigan Seamount,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",16.5799999999999,145.78,1,NULL,U-HHR,NULL
284200,Anatahan,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",16.35,145.669999999999,1,3,NULL,1
284201,East Diamante,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",15.93,145.669999999999,0,NULL,U-NHHR,NULL
284202,Ruby,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",15.6199999999999,145.569999999999,1,NULL,U-HHR,NULL
284210,Esmeralda Bank,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",15,145.25,0,NULL,U-NHHR,NULL
284211,NW Rota-1,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",14.601,144.775,1,NULL,U-HHR,NULL
284220,Forecast Seamount,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",13.4,143.919999999999,0,NULL,U-NHHR,NULL
284230,Seamount X,United States,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",13.25,144.02,0,NULL,U-NHHR,NULL
285010,Oshima-Oshima,Japan,"Japan, Taiwan, Marianas",Hokkaido,41.5069999999999,139.371,1,NULL,U-HHR,NULL
285011,E-san,Japan,"Japan, Taiwan, Marianas",Hokkaido,41.802,141.169999999999,1,NULL,U-HHR,NULL
285020,Komaga-take,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.061,140.681,1,3,NULL,3
285030,Usu,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.5409999999999,140.842999999999,1,3,NULL,3
285031,Niseko,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.88,140.63,0,NULL,U-HR,NULL
285032,Yotei,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.8299999999999,140.815,0,NULL,U-HR,NULL
285034,Kuttara,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.4889999999999,141.163,1,NULL,U-HHR,NULL
285040,Shikotsu,Japan,"Japan, Taiwan, Marianas",Hokkaido,42.688,141.38,1,3,NULL,3
285041,Rishiri,Japan,"Japan, Taiwan, Marianas",Hokkaido,45.18,141.25,0,NULL,U-HR,NULL
285050,Tokachi,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.4159999999999,142.69,1,3,NULL,2
285060,Daisetsu,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.661,142.858,1,NULL,U-HHR,NULL
285061,Nipesotsu-Maruyama,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.453,143.036,1,NULL,U-HHR,NULL
285062,Shikaribetsu Group,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.3119999999999,143.096,0,NULL,U-NHHR,NULL
285070,Akan,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.384,144.013,1,1,NULL,1
285080,Kutcharo,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.6079999999999,144.443,0,NULL,U-HR,NULL
285081,Mashu,Japan,"Japan, Taiwan, Marianas",Hokkaido,43.572,144.561,0,3,NULL,3
285082,Rausudake,Japan,"Japan, Taiwan, Marianas",Hokkaido,44.076,145.122,1,3,NULL,2
285083,Tenchozan,Japan,"Japan, Taiwan, Marianas",Hokkaido,44.0439999999999,145.086,0,NULL,U-NHHR,NULL
285090,Shiretoko-Iozan,Japan,"Japan, Taiwan, Marianas",Hokkaido,44.133,145.161,1,1,NULL,1
290010,Tomariyama [Golovnin],Japan - administered by Russia,Kuril Islands,Kuril Islands,43.844,145.503999999999,1,NULL,U-HHR,NULL
290020,Raususan [Mendeleev],Japan - administered by Russia,Kuril Islands,Kuril Islands,43.9789999999999,145.733,1,NULL,U-HHR,NULL
290021,Ruruidake [Smirnov],Japan - administered by Russia,Kuril Islands,Kuril Islands,44.454,146.139,0,NULL,U-NHHR,NULL
290030,Chachadake [Tiatia],Japan - administered by Russia,Kuril Islands,Kuril Islands,44.353,146.252,1,2,NULL,1
290040,Berutarubesan [Berutarube],Japan - administered by Russia,Kuril Islands,Kuril Islands,44.462,146.931999999999,0,NULL,U-NHHR,NULL
290041,Moekeshiwan [Lvinaya Past],Japan - administered by Russia,Kuril Islands,Kuril Islands,44.6079999999999,146.994,0,NULL,U-HR,NULL
290050,Etorofu-Atsonupuri [Atsonupuri],Japan - administered by Russia,Kuril Islands,Kuril Islands,44.808,147.131,1,NULL,U-HHR,NULL
290060,Nishihitokappuyama [Bogatyr Ridge],Japan - administered by Russia,Kuril Islands,Kuril Islands,44.8329999999999,147.342,0,NULL,U-NHHR,NULL
290061,Unnamed,Japan - administered by Russia,Kuril Islands,Kuril Islands,45.03,147.208,0,NULL,U-NHHR,NULL
290070,Etorofu-Yakeyama [Grozny Group],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.012,147.871,1,2,NULL,1
290072,Odamoisan [Tebenkov],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.026,147.922,0,NULL,U-NHHR,NULL
290080,Sashiusudake [Baransky],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.1,148.019,1,NULL,U-HHR,NULL
290090,Chirippusan [Chirip],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.338,147.919999999999,1,NULL,U-HHR,NULL
290091,Rucharuyama [Golets-Tornyi Group],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.25,148.349999999999,0,NULL,U-NHHR,NULL
290100,Moyorodake [Medvezhia],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.389,148.837999999999,1,1,NULL,1
290110,Rakkibetsudake [Demon],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.5,148.849999999999,0,NULL,U-NHHR,NULL
290111,Ivao Group,Russia,Kuril Islands,Kuril Islands,45.77,149.68,0,NULL,U-NHHR,NULL
290112,Rudakov,Russia,Kuril Islands,Kuril Islands,45.88,149.83,0,NULL,U-NHHR,NULL
290113,Tri Sestry,Russia,Kuril Islands,Kuril Islands,45.93,149.919999999999,0,NULL,U-NHHR,NULL
290120,Kolokol Group,Russia,Kuril Islands,Kuril Islands,46.042,150.05,1,1,NULL,1
290130,Unnamed,Russia,Kuril Islands,Kuril Islands,46.1,150.5,0,NULL,U-NHHR,NULL
290150,Chirpoi,Russia,Kuril Islands,Kuril Islands,46.5249999999999,150.875,1,2,NULL,1
290160,Unnamed,Russia,Kuril Islands,Kuril Islands,46.4699999999999,151.28,1,NULL,U-HHR,NULL
290161,Milne,Russia,Kuril Islands,Kuril Islands,46.82,151.78,0,NULL,U-NHHR,NULL
290170,Goriaschaia Sopka,Russia,Kuril Islands,Kuril Islands,46.8299999999999,151.75,1,1,NULL,1
290180,Zavaritzki Caldera(s),Russia,Kuril Islands,Kuril Islands,46.9249999999999,151.949999999999,1,NULL,U-HHR,NULL
290190,Prevo Peak,Russia,Kuril Islands,Kuril Islands,47.02,152.12,1,NULL,U-HHR,NULL
290191,Urataman,Russia,Kuril Islands,Kuril Islands,47.1199999999999,152.25,0,NULL,U-NHHR,NULL
290200,Ketoi,Russia,Kuril Islands,Kuril Islands,47.35,152.474999999999,1,NULL,U-HHR,NULL
290210,Ushishur,Russia,Kuril Islands,Kuril Islands,47.52,152.8,1,NULL,U-HHR,NULL
290211,Srednii,Russia,Kuril Islands,Kuril Islands,47.6,152.919999999999,0,NULL,U-NHHR,NULL
290220,Rasshua,Russia,Kuril Islands,Kuril Islands,47.77,153.02,1,NULL,U-HHR,NULL
